airspeed-kt,airspeed-indicator_indicated-speed-kt,566,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,567,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,568,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,569,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,570,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,571,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,572,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,573,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,574,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,575,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,576,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,577,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,578,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,579,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,580,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,581,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,582,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,583,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,584,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,585,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,586,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,587,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,588,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,589,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,590,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,591,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,592,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,593,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,594,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,595,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,596,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,597,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,598,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,599,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,600,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,601,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,602,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,603,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,604,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,605,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,606,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,607,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,608,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,609,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,610,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,611,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,612,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,613,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,614,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,615,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,616,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,617,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,618,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,619,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,620,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,621,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,622,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,623,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,624,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,625,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,626,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,627,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,628,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,629,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,630,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,631,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,632,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,633,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,634,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,635,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,636,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,637,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,638,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,639,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,640,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,641,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,642,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,643,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,644,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,645,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,646,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,647,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,648,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,649,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,650,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,651,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,652,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,653,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,654,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,655,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,656,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,657,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,658,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,659,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,660,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,661,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,662,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,663,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,664,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,665,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,666,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,667,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,668,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,669,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,670,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,671,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,672,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,673,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,674,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,675,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,676,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,677,y = 0.977921x + 0.933718
